
Advanced Calibration Data
,Temperature,Cal Date, Tm, Tzs, Tb
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0.000000,0.00,0.000000
,Pressure,4-Jun-12 14:50:11,0.000004,-0.000244,1.003512,-0.000072,0.004134,0.037016,0.000000,1.000000

Field Calibration Data
,Temperature,Cal Date,m,b
,Pressure,Cal Date,m,b
,Temperature(degC),unknown,1.000000,0.00
,Pressure(psi),unknown,1.000000,0.00

Sensor/Session information
SensorSN, 21204020 ,,Modbus Addr., 2 
Sensor Type,PT2X,,Initialized w/fw Rev,"2. 7"
Sensor Name,Barometric Pressure (2),,Uploaded,"Aqua4Plus 1.9.6"
Session Name,FVR_BV_20230111,,Exported,"Aqua4Plus 1.9.6"
# Records,  26791 
Statistical Data,,Temperature(degC),Pressure(psi),
,Sensor Range,-40 - +125 degC,15 psia,
,Minimum,-8.06,13.554,
,Maximum,35.56,14.130,
,Mean,16.57,13.892,
,Variance,70.024,0.0065,
,Std Deviation,8.368,0.0808,
,,,,
,Field Cal Date,unknown,unknown,
Rec #,Date/Time,Temperature(degC),Pressure(psi)
28,11-Jan-23 19:21:36,6.00,13.925
29,11-Jan-23 19:36:36,6.00,13.921
30,11-Jan-23 19:51:36,5.88,13.923
31,11-Jan-23 20:06:36,5.81,13.922
32,11-Jan-23 20:21:36,5.75,13.923
33,11-Jan-23 20:36:36,5.75,13.925
34,11-Jan-23 20:51:36,5.69,13.926
35,11-Jan-23 21:06:36,5.63,13.922
36,11-Jan-23 21:21:36,5.50,13.923
37,11-Jan-23 21:36:36,5.44,13.924
38,11-Jan-23 21:51:36,5.31,13.928
39,11-Jan-23 22:06:36,5.31,13.928
40,11-Jan-23 22:21:36,5.25,13.931
41,11-Jan-23 22:36:36,5.31,13.930
42,11-Jan-23 22:51:36,5.31,13.926
43,11-Jan-23 23:06:36,5.25,13.931
44,11-Jan-23 23:21:36,5.25,13.925
45,11-Jan-23 23:36:36,5.25,13.925
46,11-Jan-23 23:51:36,5.19,13.925
47,12-Jan-23 00:06:36,5.19,13.922
48,12-Jan-23 00:21:36,5.13,13.919
49,12-Jan-23 00:36:36,5.19,13.915
50,12-Jan-23 00:51:36,5.13,13.911
51,12-Jan-23 01:06:36,5.13,13.911
52,12-Jan-23 01:21:36,5.06,13.903
53,12-Jan-23 01:36:36,5.06,13.904
54,12-Jan-23 01:51:36,5.06,13.907
55,12-Jan-23 02:06:36,4.81,13.906
56,12-Jan-23 02:21:36,4.50,13.902
57,12-Jan-23 02:36:36,4.06,13.904
58,12-Jan-23 02:51:36,3.50,13.904
59,12-Jan-23 03:06:36,3.25,13.903
60,12-Jan-23 03:21:36,3.25,13.901
61,12-Jan-23 03:36:36,3.25,13.900
62,12-Jan-23 03:51:36,3.19,13.901
63,12-Jan-23 04:06:36,3.13,13.902
64,12-Jan-23 04:21:36,2.88,13.900
65,12-Jan-23 04:36:36,2.69,13.901
66,12-Jan-23 04:51:36,2.69,13.899
67,12-Jan-23 05:06:36,2.63,13.901
68,12-Jan-23 05:21:36,2.69,13.898
69,12-Jan-23 05:36:36,2.81,13.889
70,12-Jan-23 05:51:36,2.81,13.894
71,12-Jan-23 06:06:36,2.75,13.890
72,12-Jan-23 06:21:36,2.69,13.891
73,12-Jan-23 06:36:36,2.75,13.891
74,12-Jan-23 06:51:36,2.69,13.896
75,12-Jan-23 07:06:36,2.69,13.892
76,12-Jan-23 07:21:36,2.63,13.894
77,12-Jan-23 07:36:36,2.63,13.894
78,12-Jan-23 07:51:36,2.56,13.890
79,12-Jan-23 08:06:36,2.63,13.890
80,12-Jan-23 08:21:36,2.75,13.893
81,12-Jan-23 08:36:36,3.06,13.896
82,12-Jan-23 08:51:36,3.38,13.897
83,12-Jan-23 09:06:36,3.81,13.890
84,12-Jan-23 09:21:36,4.38,13.885
85,12-Jan-23 09:36:36,5.13,13.883
86,12-Jan-23 09:51:36,5.50,13.882
87,12-Jan-23 10:06:36,5.75,13.876
88,12-Jan-23 10:21:36,6.13,13.879
89,12-Jan-23 10:36:36,6.19,13.876
90,12-Jan-23 10:51:36,6.31,13.871
91,12-Jan-23 11:06:36,6.63,13.864
92,12-Jan-23 11:21:36,6.94,13.857
93,12-Jan-23 11:36:36,7.19,13.854
94,12-Jan-23 11:51:36,7.25,13.848
95,12-Jan-23 12:06:36,7.44,13.848
96,12-Jan-23 12:21:36,7.69,13.846
97,12-Jan-23 12:36:36,7.94,13.841
98,12-Jan-23 12:51:36,8.19,13.831
99,12-Jan-23 13:06:36,8.31,13.824
100,12-Jan-23 13:21:36,8.25,13.820
101,12-Jan-23 13:36:36,8.19,13.821
102,12-Jan-23 13:51:36,8.25,13.817
103,12-Jan-23 14:06:36,8.44,13.813
104,12-Jan-23 14:21:36,8.31,13.810
105,12-Jan-23 14:36:36,8.38,13.809
106,12-Jan-23 14:51:36,8.50,13.811
107,12-Jan-23 15:06:36,8.50,13.806
108,12-Jan-23 15:21:36,8.50,13.801
109,12-Jan-23 15:36:36,8.50,13.797
110,12-Jan-23 15:51:36,8.44,13.791
111,12-Jan-23 16:06:36,8.31,13.797
112,12-Jan-23 16:21:36,8.25,13.791
113,12-Jan-23 16:36:36,8.19,13.791
114,12-Jan-23 16:51:36,8.00,13.787
115,12-Jan-23 17:06:36,8.13,13.817
116,12-Jan-23 17:21:36,8.31,13.803
117,12-Jan-23 17:36:36,8.25,13.792
118,12-Jan-23 17:51:36,8.06,13.791
119,12-Jan-23 18:06:36,8.13,13.789
120,12-Jan-23 18:21:36,8.31,13.779
121,12-Jan-23 18:36:36,8.50,13.780
122,12-Jan-23 18:51:36,8.63,13.774
123,12-Jan-23 19:06:36,8.63,13.781
124,12-Jan-23 19:21:36,8.75,13.777
125,12-Jan-23 19:36:36,8.75,13.762
126,12-Jan-23 19:51:36,8.69,13.749
127,12-Jan-23 20:06:36,8.63,13.749
128,12-Jan-23 20:21:36,8.75,13.757
129,12-Jan-23 20:36:36,8.94,13.747
130,12-Jan-23 20:51:36,9.00,13.755
131,12-Jan-23 21:06:36,9.00,13.751
132,12-Jan-23 21:21:36,9.13,13.745
133,12-Jan-23 21:36:36,9.19,13.748
134,12-Jan-23 21:51:36,9.25,13.742
135,12-Jan-23 22:06:36,9.25,13.747
136,12-Jan-23 22:21:36,9.25,13.751
137,12-Jan-23 22:36:36,9.31,13.748
138,12-Jan-23 22:51:36,9.31,13.746
139,12-Jan-23 23:06:36,9.25,13.744
140,12-Jan-23 23:21:36,9.25,13.737
141,12-Jan-23 23:36:36,9.19,13.737
142,12-Jan-23 23:51:36,8.94,13.736
143,13-Jan-23 00:06:36,8.81,13.730
144,13-Jan-23 00:21:36,8.88,13.724
145,13-Jan-23 00:36:36,8.94,13.719
146,13-Jan-23 00:51:36,8.88,13.714
147,13-Jan-23 01:06:36,8.69,13.714
148,13-Jan-23 01:21:36,8.69,13.714
149,13-Jan-23 01:36:36,8.69,13.711
150,13-Jan-23 01:51:36,8.44,13.711
151,13-Jan-23 02:06:36,8.31,13.710
152,13-Jan-23 02:21:36,8.13,13.713
153,13-Jan-23 02:36:36,8.25,13.717
154,13-Jan-23 02:51:36,8.56,13.723
155,13-Jan-23 03:06:36,8.69,13.729
156,13-Jan-23 03:21:36,8.44,13.729
157,13-Jan-23 03:36:36,8.06,13.725
158,13-Jan-23 03:51:36,7.63,13.727
159,13-Jan-23 04:06:36,7.19,13.729
160,13-Jan-23 04:21:36,6.88,13.733
161,13-Jan-23 04:36:36,6.63,13.728
162,13-Jan-23 04:51:36,6.44,13.724
163,13-Jan-23 05:06:36,6.19,13.725
164,13-Jan-23 05:21:36,6.00,13.721
165,13-Jan-23 05:36:36,5.75,13.724
166,13-Jan-23 05:51:36,5.56,13.721
167,13-Jan-23 06:06:36,5.25,13.722
168,13-Jan-23 06:21:36,5.00,13.722
169,13-Jan-23 06:36:36,4.75,13.723
170,13-Jan-23 06:51:36,4.50,13.728
171,13-Jan-23 07:06:36,4.31,13.730
172,13-Jan-23 07:21:36,4.13,13.733
173,13-Jan-23 07:36:36,4.06,13.734
174,13-Jan-23 07:51:36,4.00,13.736
175,13-Jan-23 08:06:36,3.94,13.740
176,13-Jan-23 08:21:36,3.94,13.742
177,13-Jan-23 08:36:36,3.88,13.740
178,13-Jan-23 08:51:36,3.94,13.745
179,13-Jan-23 09:06:36,4.00,13.748
180,13-Jan-23 09:21:36,5.56,13.761
181,13-Jan-23 09:36:36,6.75,13.777
182,13-Jan-23 09:51:36,7.94,13.788
183,13-Jan-23 10:06:36,8.56,13.789
184,13-Jan-23 10:21:36,8.75,13.782
185,13-Jan-23 10:36:36,9.13,13.782
186,13-Jan-23 10:51:36,9.31,13.780
187,13-Jan-23 11:06:36,9.25,13.779
188,13-Jan-23 11:21:36,9.63,13.775
189,13-Jan-23 11:36:36,9.88,13.777
190,13-Jan-23 11:51:36,10.00,13.769
191,13-Jan-23 12:06:36,9.44,13.766
192,13-Jan-23 12:21:36,8.81,13.764
193,13-Jan-23 12:36:36,8.19,13.762
194,13-Jan-23 12:51:36,7.94,13.761
195,13-Jan-23 13:06:36,7.94,13.759
196,13-Jan-23 13:21:36,8.25,13.754
197,13-Jan-23 13:36:36,8.75,13.752
198,13-Jan-23 13:51:36,8.25,13.754
199,13-Jan-23 14:06:36,7.69,13.753
200,13-Jan-23 14:21:36,8.06,13.753
201,13-Jan-23 14:36:36,8.06,13.751
202,13-Jan-23 14:51:36,7.50,13.752
203,13-Jan-23 15:06:36,7.25,13.753
204,13-Jan-23 15:21:36,6.56,13.754
205,13-Jan-23 15:36:36,6.13,13.756
206,13-Jan-23 15:51:36,5.94,13.758
207,13-Jan-23 16:06:36,5.56,13.759
208,13-Jan-23 16:21:36,5.25,13.762
209,13-Jan-23 16:36:36,4.88,13.764
210,13-Jan-23 16:51:36,4.50,13.764
211,13-Jan-23 17:06:36,4.13,13.767
212,13-Jan-23 17:21:36,3.75,13.769
213,13-Jan-23 17:36:36,3.56,13.772
214,13-Jan-23 17:51:36,3.31,13.773
215,13-Jan-23 18:06:36,3.13,13.773
216,13-Jan-23 18:21:36,2.94,13.772
217,13-Jan-23 18:36:36,2.81,13.774
218,13-Jan-23 18:51:36,2.69,13.777
219,13-Jan-23 19:06:36,2.44,13.776
220,13-Jan-23 19:21:36,2.31,13.778
221,13-Jan-23 19:36:36,2.38,13.780
222,13-Jan-23 19:51:36,2.38,13.779
223,13-Jan-23 20:06:36,2.38,13.781
224,13-Jan-23 20:21:36,2.31,13.777
225,13-Jan-23 20:36:36,2.31,13.781
226,13-Jan-23 20:51:36,2.25,13.779
227,13-Jan-23 21:06:36,2.19,13.779
228,13-Jan-23 21:21:36,2.13,13.780
229,13-Jan-23 21:36:36,2.13,13.780
230,13-Jan-23 21:51:36,2.00,13.778
231,13-Jan-23 22:06:36,1.94,13.779
232,13-Jan-23 22:21:36,1.81,13.776
233,13-Jan-23 22:36:36,1.81,13.779
234,13-Jan-23 22:51:36,1.69,13.779
235,13-Jan-23 23:06:36,1.56,13.777
236,13-Jan-23 23:21:36,1.50,13.774
237,13-Jan-23 23:36:36,1.44,13.774
238,13-Jan-23 23:51:36,1.31,13.777
239,14-Jan-23 00:06:36,1.25,13.777
240,14-Jan-23 00:21:36,1.19,13.777
241,14-Jan-23 00:36:36,1.13,13.775
242,14-Jan-23 00:51:36,1.00,13.777
243,14-Jan-23 01:06:36,1.00,13.777
244,14-Jan-23 01:21:36,0.88,13.776
245,14-Jan-23 01:36:36,0.88,13.775
246,14-Jan-23 01:51:36,0.75,13.777
247,14-Jan-23 02:06:36,0.69,13.777
248,14-Jan-23 02:21:36,0.56,13.778
249,14-Jan-23 02:36:36,0.56,13.781
250,14-Jan-23 02:51:36,0.44,13.782
251,14-Jan-23 03:06:36,0.31,13.784
252,14-Jan-23 03:21:36,0.19,13.784
253,14-Jan-23 03:36:36,0.19,13.787
254,14-Jan-23 03:51:36,0.06,13.786
255,14-Jan-23 04:06:36,0.00,13.787
256,14-Jan-23 04:21:36,-0.06,13.789
257,14-Jan-23 04:36:36,-0.06,13.786
258,14-Jan-23 04:51:36,-0.13,13.779
259,14-Jan-23 05:06:36,-0.13,13.785
260,14-Jan-23 05:21:36,-0.13,13.780
261,14-Jan-23 05:36:36,-0.13,13.792
262,14-Jan-23 05:51:36,-0.13,13.798
263,14-Jan-23 06:06:36,-0.13,13.797
264,14-Jan-23 06:21:36,-0.13,13.798
265,14-Jan-23 06:36:36,-0.06,13.798
266,14-Jan-23 06:51:36,-0.13,13.801
267,14-Jan-23 07:06:36,-0.13,13.812
268,14-Jan-23 07:21:36,-0.19,13.816
269,14-Jan-23 07:36:36,-0.19,13.817
270,14-Jan-23 07:51:36,-0.19,13.817
271,14-Jan-23 08:06:36,-0.25,13.816
272,14-Jan-23 08:21:36,-0.25,13.821
273,14-Jan-23 08:36:36,-0.13,13.826
274,14-Jan-23 08:51:36,-0.06,13.826
275,14-Jan-23 09:06:36,0.06,13.831
276,14-Jan-23 09:21:36,0.19,13.832
277,14-Jan-23 09:36:36,0.50,13.836
278,14-Jan-23 09:51:36,1.00,13.836
279,14-Jan-23 10:06:36,2.38,13.839
280,14-Jan-23 10:21:36,3.25,13.838
281,14-Jan-23 10:36:36,3.81,13.837
282,14-Jan-23 10:51:36,4.19,13.842
283,14-Jan-23 11:06:36,4.38,13.844
284,14-Jan-23 11:21:36,4.56,13.841
285,14-Jan-23 11:36:36,4.69,13.844
286,14-Jan-23 11:51:36,5.25,13.843
287,14-Jan-23 12:06:36,4.94,13.838
288,14-Jan-23 12:21:36,3.75,13.832
289,14-Jan-23 12:36:36,2.94,13.834
290,14-Jan-23 12:51:36,2.56,13.835
291,14-Jan-23 13:06:36,2.25,13.830
292,14-Jan-23 13:21:36,2.69,13.823
293,14-Jan-23 13:36:36,3.00,13.825
294,14-Jan-23 13:51:36,3.13,13.825
295,14-Jan-23 14:06:36,3.13,13.826
296,14-Jan-23 14:21:36,3.13,13.826
297,14-Jan-23 14:36:36,3.44,13.823
298,14-Jan-23 14:51:36,3.50,13.822
299,14-Jan-23 15:06:36,3.63,13.823
300,14-Jan-23 15:21:36,3.56,13.830
301,14-Jan-23 15:36:36,3.19,13.834
302,14-Jan-23 15:51:36,2.19,13.837
303,14-Jan-23 16:06:36,1.44,13.844
304,14-Jan-23 16:21:36,1.06,13.849
305,14-Jan-23 16:36:36,0.81,13.851
306,14-Jan-23 16:51:36,0.44,13.850
307,14-Jan-23 17:06:36,0.13,13.851
308,14-Jan-23 17:21:36,-0.31,13.851
309,14-Jan-23 17:36:36,-0.56,13.862
310,14-Jan-23 17:51:36,-0.81,13.864
311,14-Jan-23 18:06:36,-1.13,13.864
312,14-Jan-23 18:21:36,-1.38,13.870
313,14-Jan-23 18:36:36,-1.50,13.865
314,14-Jan-23 18:51:36,-1.69,13.868
315,14-Jan-23 19:06:36,-1.88,13.873
316,14-Jan-23 19:21:36,-2.00,13.875
317,14-Jan-23 19:36:36,-2.06,13.875
318,14-Jan-23 19:51:36,-2.31,13.878
319,14-Jan-23 20:06:36,-2.44,13.878
320,14-Jan-23 20:21:36,-2.63,13.879
321,14-Jan-23 20:36:36,-2.75,13.878
322,14-Jan-23 20:51:36,-2.88,13.874
323,14-Jan-23 21:06:36,-2.94,13.876
324,14-Jan-23 21:21:36,-3.13,13.877
325,14-Jan-23 21:36:36,-3.13,13.877
326,14-Jan-23 21:51:36,-3.25,13.878
327,14-Jan-23 22:06:36,-3.38,13.882
328,14-Jan-23 22:21:36,-3.44,13.886
329,14-Jan-23 22:36:36,-3.44,13.878
330,14-Jan-23 22:51:36,-3.50,13.877
331,14-Jan-23 23:06:36,-3.56,13.875
332,14-Jan-23 23:21:36,-3.63,13.886
333,14-Jan-23 23:36:36,-3.69,13.888
334,14-Jan-23 23:51:36,-3.69,13.888
335,15-Jan-23 00:06:36,-3.81,13.889
336,15-Jan-23 00:21:36,-3.88,13.900
337,15-Jan-23 00:36:36,-3.88,13.898
338,15-Jan-23 00:51:36,-3.94,13.898
339,15-Jan-23 01:06:36,-3.94,13.903
340,15-Jan-23 01:21:36,-4.00,13.902
341,15-Jan-23 01:36:36,-4.00,13.905
342,15-Jan-23 01:51:36,-4.19,13.909
343,15-Jan-23 02:06:36,-4.31,13.906
344,15-Jan-23 02:21:36,-4.38,13.909
345,15-Jan-23 02:36:36,-4.31,13.911
346,15-Jan-23 02:51:36,-4.38,13.913
347,15-Jan-23 03:06:36,-4.44,13.909
348,15-Jan-23 03:21:36,-4.44,13.909
349,15-Jan-23 03:36:36,-4.50,13.905
350,15-Jan-23 03:51:36,-4.50,13.905
351,15-Jan-23 04:06:36,-4.56,13.903
352,15-Jan-23 04:21:36,-4.63,13.904
353,15-Jan-23 04:36:36,-4.63,13.907
354,15-Jan-23 04:51:36,-4.63,13.905
355,15-Jan-23 05:06:36,-4.63,13.905
356,15-Jan-23 05:21:36,-4.69,13.904
357,15-Jan-23 05:36:36,-4.56,13.904
358,15-Jan-23 05:51:36,-4.50,13.902
359,15-Jan-23 06:06:36,-4.44,13.905
360,15-Jan-23 06:21:36,-4.38,13.910
361,15-Jan-23 06:36:36,-4.31,13.912
362,15-Jan-23 06:51:36,-4.31,13.921
363,15-Jan-23 07:06:36,-4.38,13.919
364,15-Jan-23 07:21:36,-4.38,13.921
365,15-Jan-23 07:36:36,-4.19,13.922
366,15-Jan-23 07:51:36,-4.13,13.925
367,15-Jan-23 08:06:36,-4.19,13.924
368,15-Jan-23 08:21:36,-4.13,13.930
369,15-Jan-23 08:36:36,-3.81,13.931
370,15-Jan-23 08:51:36,-3.63,13.933
371,15-Jan-23 09:06:36,-3.38,13.934
372,15-Jan-23 09:21:36,-1.81,13.935
373,15-Jan-23 09:36:36,-0.50,13.937
374,15-Jan-23 09:51:36,0.56,13.943
375,15-Jan-23 10:06:36,1.69,13.948
376,15-Jan-23 10:21:36,2.44,13.949
377,15-Jan-23 10:36:36,3.06,13.951
378,15-Jan-23 10:51:36,3.75,13.952
379,15-Jan-23 11:06:36,4.31,13.949
380,15-Jan-23 11:21:36,4.94,13.948
381,15-Jan-23 11:36:36,5.56,13.945
382,15-Jan-23 11:51:36,5.69,13.942
383,15-Jan-23 12:06:36,5.56,13.940
384,15-Jan-23 12:21:36,5.13,13.936
385,15-Jan-23 12:36:36,4.75,13.932
386,15-Jan-23 12:51:36,4.69,13.927
387,15-Jan-23 13:06:36,4.75,13.922
388,15-Jan-23 13:21:36,5.00,13.915
389,15-Jan-23 13:36:36,5.50,13.916
390,15-Jan-23 13:51:36,5.94,13.914
391,15-Jan-23 14:06:36,6.25,13.912
392,15-Jan-23 14:21:36,6.75,13.910
393,15-Jan-23 14:36:36,7.19,13.910
394,15-Jan-23 14:51:36,7.75,13.910
395,15-Jan-23 15:06:36,8.13,13.911
396,15-Jan-23 15:21:36,8.38,13.911
397,15-Jan-23 15:36:36,8.38,13.908
398,15-Jan-23 15:51:36,7.75,13.908
399,15-Jan-23 16:06:36,7.31,13.910
400,15-Jan-23 16:21:36,7.13,13.906
401,15-Jan-23 16:36:36,6.94,13.907
402,15-Jan-23 16:51:36,6.69,13.910
403,15-Jan-23 17:06:36,6.13,13.912
404,15-Jan-23 17:21:36,5.50,13.914
405,15-Jan-23 17:36:36,4.88,13.916
406,15-Jan-23 17:51:36,3.75,13.916
407,15-Jan-23 18:06:36,3.00,13.916
408,15-Jan-23 18:21:36,2.44,13.916
409,15-Jan-23 18:36:36,2.13,13.917
410,15-Jan-23 18:51:36,1.81,13.916
411,15-Jan-23 19:06:36,1.69,13.916
412,15-Jan-23 19:21:36,1.50,13.917
413,15-Jan-23 19:36:36,1.63,13.917
414,15-Jan-23 19:51:36,1.81,13.916
415,15-Jan-23 20:06:36,1.69,13.918
416,15-Jan-23 20:21:36,1.69,13.919
417,15-Jan-23 20:36:36,1.69,13.923
418,15-Jan-23 20:51:36,1.69,13.923
419,15-Jan-23 21:06:36,1.56,13.923
420,15-Jan-23 21:21:36,1.31,13.925
421,15-Jan-23 21:36:36,0.94,13.925
422,15-Jan-23 21:51:36,0.63,13.923
423,15-Jan-23 22:06:36,0.38,13.922
424,15-Jan-23 22:21:36,0.13,13.924
425,15-Jan-23 22:36:36,0.06,13.926
426,15-Jan-23 22:51:36,-0.19,13.927
427,15-Jan-23 23:06:36,-0.31,13.924
428,15-Jan-23 23:21:36,-0.31,13.923
429,15-Jan-23 23:36:36,-0.44,13.921
430,15-Jan-23 23:51:36,-0.50,13.921
431,16-Jan-23 00:06:36,-0.50,13.919
432,16-Jan-23 00:21:36,-0.50,13.917
433,16-Jan-23 00:36:36,-0.50,13.915
434,16-Jan-23 00:51:36,-0.44,13.914
435,16-Jan-23 01:06:36,-0.56,13.911
436,16-Jan-23 01:21:36,-0.63,13.906
437,16-Jan-23 01:36:36,-0.69,13.905
438,16-Jan-23 01:51:36,-0.75,13.904
439,16-Jan-23 02:06:36,-0.81,13.905
440,16-Jan-23 02:21:36,-0.75,13.908
441,16-Jan-23 02:36:36,-0.75,13.910
442,16-Jan-23 02:51:36,-0.88,13.909
443,16-Jan-23 03:06:36,-0.94,13.911
444,16-Jan-23 03:21:36,-1.00,13.915
445,16-Jan-23 03:36:36,-0.94,13.918
446,16-Jan-23 03:51:36,-0.69,13.919
447,16-Jan-23 04:06:36,-0.69,13.915
448,16-Jan-23 04:21:36,-1.00,13.913
449,16-Jan-23 04:36:36,-1.13,13.914
450,16-Jan-23 04:51:36,-1.25,13.911
451,16-Jan-23 05:06:36,-1.25,13.911
452,16-Jan-23 05:21:36,-1.31,13.915
453,16-Jan-23 05:36:36,-1.31,13.917
454,16-Jan-23 05:51:36,-1.38,13.914
455,16-Jan-23 06:06:36,-1.38,13.911
456,16-Jan-23 06:21:36,-1.50,13.911
457,16-Jan-23 06:36:36,-1.56,13.916
458,16-Jan-23 06:51:36,-1.44,13.917
459,16-Jan-23 07:06:36,-1.31,13.913
460,16-Jan-23 07:21:36,-1.13,13.917
461,16-Jan-23 07:36:36,-1.00,13.918
462,16-Jan-23 07:51:36,-0.94,13.920
463,16-Jan-23 08:06:36,-1.06,13.917
464,16-Jan-23 08:21:36,-1.00,13.918
465,16-Jan-23 08:36:36,-0.75,13.921
466,16-Jan-23 08:51:36,-0.38,13.923
467,16-Jan-23 09:06:36,0.13,13.929
468,16-Jan-23 09:21:36,2.56,13.929
469,16-Jan-23 09:36:36,5.25,13.934
470,16-Jan-23 09:51:36,6.56,13.934
471,16-Jan-23 10:06:36,7.88,13.932
472,16-Jan-23 10:21:36,9.56,13.937
473,16-Jan-23 10:36:36,10.38,13.937
474,16-Jan-23 10:51:36,11.31,13.930
475,16-Jan-23 11:06:36,11.94,13.927
476,16-Jan-23 11:21:36,12.00,13.921
477,16-Jan-23 11:36:36,12.19,13.914
478,16-Jan-23 11:51:36,12.25,13.909
479,16-Jan-23 12:06:36,12.88,13.904
480,16-Jan-23 12:21:36,12.63,13.902
481,16-Jan-23 12:36:36,12.38,13.899
482,16-Jan-23 12:51:36,12.19,13.892
483,16-Jan-23 13:06:36,12.25,13.887
484,16-Jan-23 13:21:36,12.38,13.882
485,16-Jan-23 13:36:36,12.75,13.877
486,16-Jan-23 13:51:36,12.81,13.873
487,16-Jan-23 14:06:36,12.75,13.874
488,16-Jan-23 14:21:36,12.44,13.871
489,16-Jan-23 14:36:36,12.88,13.866
490,16-Jan-23 14:51:36,13.13,13.869
491,16-Jan-23 15:06:36,12.94,13.867
492,16-Jan-23 15:21:36,12.50,13.864
493,16-Jan-23 15:36:36,12.19,13.865
494,16-Jan-23 15:51:36,11.88,13.863
495,16-Jan-23 16:06:36,11.63,13.862
496,16-Jan-23 16:21:36,11.31,13.866
497,16-Jan-23 16:36:36,10.81,13.866
498,16-Jan-23 16:51:36,10.19,13.864
499,16-Jan-23 17:06:36,9.50,13.863
500,16-Jan-23 17:21:36,8.75,13.858
501,16-Jan-23 17:36:36,8.25,13.856
502,16-Jan-23 17:51:36,7.63,13.855
503,16-Jan-23 18:06:36,7.25,13.857
504,16-Jan-23 18:21:36,6.88,13.859
505,16-Jan-23 18:36:36,6.63,13.859
506,16-Jan-23 18:51:36,6.31,13.860
507,16-Jan-23 19:06:36,5.81,13.861
508,16-Jan-23 19:21:36,5.38,13.859
509,16-Jan-23 19:36:36,4.94,13.861
510,16-Jan-23 19:51:36,4.69,13.861
511,16-Jan-23 20:06:36,4.38,13.858
512,16-Jan-23 20:21:36,4.19,13.849
513,16-Jan-23 20:36:36,4.25,13.844
514,16-Jan-23 20:51:36,4.19,13.847
515,16-Jan-23 21:06:36,4.13,13.843
516,16-Jan-23 21:21:36,4.06,13.848
517,16-Jan-23 21:36:36,4.25,13.847
518,16-Jan-23 21:51:36,4.13,13.841
519,16-Jan-23 22:06:36,4.00,13.838
520,16-Jan-23 22:21:36,3.88,13.833
521,16-Jan-23 22:36:36,3.94,13.833
522,16-Jan-23 22:51:36,3.81,13.833
523,16-Jan-23 23:06:36,3.88,13.830
524,16-Jan-23 23:21:36,4.00,13.829
525,16-Jan-23 23:36:36,4.19,13.828
526,16-Jan-23 23:51:36,4.31,13.827
527,17-Jan-23 00:06:36,4.38,13.826
528,17-Jan-23 00:21:36,4.56,13.823
529,17-Jan-23 00:36:36,4.75,13.816
